SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2918 Brigham Ln,Dallas,TX,75215,200000,2,2.0,Ideal Annex,840,6142,2020,52,238,,Active,,,http://www.redfin.com/TX/Dallas/2918-Brigham-Ln-75215/home/30816370,NTREIS,14473626,N,Y,32.751227,-96.747908
MLS Listing,,Multi-Family (2-4 Unit),6121 Tremont St,Dallas,TX,75214,1200000,8,6.5,Houstons A J,4151,7841,1986,103,289,,Active,,,http://www.redfin.com/TX/Dallas/6121-Tremont-St-75214/home/173305710,NTREIS,14442412,N,Y,32.8092062,-96.7522942
MLS Listing,,Single Family Residential,3919 Kenilworth St,Dallas,TX,75210,250000,4,2.5,Gardenside,1865,4879,2020,85,134,,Active,,,http://www.redfin.com/TX/Dallas/3919-Kenilworth-St-75210/home/30845687,NTREIS,14455320,N,Y,32.766072,-96.742675
MLS Listing,,Single Family Residential,5406 Bradford Dr,Dallas,TX,75235,489997,3,2.5,Hedgerow Park,1934,8320,1940,11,253,,Active,,,http://www.redfin.com/TX/Dallas/5406-Bradford-Dr-75235/home/30814376,NTREIS,14492101,N,Y,32.8220914,-96.8287982
MLS Listing,,Single Family Residential,3002 Fairview Ave,Dallas,TX,75223,235000,3,2.0,Owenwood,1686,9148,1925,77,139,,Active,,,http://www.redfin.com/TX/Dallas/3002-Fairview-Ave-75223/home/30811476,NTREIS,14459846,N,Y,32.7891038,-96.7428968
MLS Listing,,Condo/Co-op,6269 Oram St #16,Dallas,TX,75214,479000,2,2.5,Regency At Lakewood Condos,2337,66908,2006,77,205,350,Active,,,http://www.redfin.com/TX/Dallas/6269-Oram-St-75214/unit-16/home/30789302,NTREIS,14452625,N,Y,32.8139644,-96.7558841
MLS Listing,,Single Family Residential,6140 Goliad Ave,Dallas,TX,75214,990000,4,3.5,Lakewood Heights Add,4078,7492,2007,23,243,,Active,,,http://www.redfin.com/TX/Dallas/6140-Goliad-Ave-75214/home/30810620,NTREIS,14479783,N,Y,32.8179173,-96.7598129
MLS Listing,,Single Family Residential,5315 Teak Mill Pl,Dallas,TX,75209,609990,3,3.5,Oak Park,1985,,2016,33,307,100,Active,,,http://www.redfin.com/TX/Dallas/5315-Teak-Mill-Pl-75209/home/110137227,NTREIS,14482282,N,Y,32.8271655,-96.8202981
MLS Listing,,Single Family Residential,5325 Teak Mill Pl,Dallas,TX,75209,709990,3,4.0,Oak Park,2743,,2016,33,259,100,Active,,,http://www.redfin.com/TX/Dallas/5325-Teak-Mill-Pl-75209/home/110137375,NTREIS,14482292,N,Y,32.8272378,-96.8203826
MLS Listing,,Townhouse,5366 Bowser Ave,Dallas,TX,75209,510000,3,3.5,Cityville 1,2075,1612,2017,91,246,100,Active,January-9-2021 01:00 PM,January-9-2021 04:00 PM,http://www.redfin.com/TX/Dallas/5366-Bowser-Ave-75209/home/110137411,NTREIS,14450601,N,Y,32.8271108,-96.82111
MLS Listing,,Single Family Residential,4621 Owenwood Ave,Dallas,TX,75223,65000,2,1.0,Silver City,1189,5271,1940,1,55,,Active,,,http://www.redfin.com/TX/Dallas/4621-Owenwood-Ave-75223/home/30817666,NTREIS,14497112,N,Y,32.779765,-96.7411403
MLS Listing,,Single Family Residential,5527 Merrimac Ave,Dallas,TX,75206,950000,5,3.5,Greenland Hills Sec,3228,7797,1925,1,294,,Active,January-9-2021 02:00 PM,January-9-2021 04:00 PM,http://www.redfin.com/TX/Dallas/5527-Merrimac-Ave-75206/home/30812671,NTREIS,14492140,N,Y,32.827594,-96.7734146
MLS Listing,,Single Family Residential,5335 Holland Ave,Dallas,TX,75209,525000,3,3.5,Cityville 1,1899,1655,2016,79,276,100,Active,January-10-2021 03:00 PM,January-10-2021 05:00 PM,http://www.redfin.com/TX/Dallas/5335-Holland-Ave-75209/home/110137723,NTREIS,14458521,N,Y,32.8276721,-96.8205064
MLS Listing,,Single Family Residential,106 N Edgefield Ave,Dallas,TX,75208,595500,6,5.5,Winnetka Heights,4847,7057,1915,82,123,,Active,,,http://www.redfin.com/TX/Dallas/106-N-Edgefield-Ave-75208/home/30827824,NTREIS,14448388,N,Y,32.7454919,-96.8438347
MLS Listing,,Single Family Residential,442 Monssen Dr,Dallas,TX,75224,439000,3,2.0,Wynnewood,1795,10629,1950,66,245,,Active,,,http://www.redfin.com/TX/Dallas/442-Monssen-Dr-75224/home/30892216,NTREIS,14465338,N,Y,32.7316267,-96.8308499
MLS Listing,,Vacant Land,2808 Collins Aly,Dallas,TX,75210,23000,0,,COSBY BLK 2424 PT LT 9,,3354,,92,,,Active,,,http://www.redfin.com/TX/Dallas/2808-Collins-Aly-75210/home/30816018,NTREIS,14450537,N,Y,32.7773321,-96.740328
New Construction Plan,,Single Family Residential,Arpin,Dallas,TX,75209,395990,2,2.5,Oak Park Villas,1216,,,,326,,Active,,,http://www.redfin.com/TX/Dallas/Oak-Park-Villas/Arpin/home/171195556,NewHomeSource.com,Plan-141451414,N,Y,32.827858,-96.821362
New Construction Plan,,Single Family Residential,Limerick,Dallas,TX,75209,547990,3,2.5,Oak Park Gardens,2204,,,,249,,Active,,,http://www.redfin.com/TX/Dallas/Oak-Park-Gardens/Limerick/home/171195564,NewHomeSource.com,Plan-141225177,N,Y,32.827858,-96.821362
New Construction Plan,,Single Family Residential,Mandolin,Dallas,TX,75209,464990,3,3.5,Oak Park Villas,1974,,,,236,,Active,,,http://www.redfin.com/TX/Dallas/Oak-Park-Villas/Mandolin/home/171195558,NewHomeSource.com,Plan-141241668,N,Y,32.827858,-96.821362
New Construction Plan,,Single Family Residential,Aaliyah,Dallas,TX,75209,422990,3,2.5,Oak Park Villas,1430,,,,296,,Active,,,http://www.redfin.com/TX/Dallas/Oak-Park-Villas/Aaliyah/home/171195554,NewHomeSource.com,Plan-141729523,N,Y,32.827858,-96.821362
New Construction Plan,,Single Family Residential,Cordella,Dallas,TX,75209,591990,3,2.5,Oak Park Gardens,2760,,,,214,,Active,,,http://www.redfin.com/TX/Dallas/Oak-Park-Gardens/Cordella/home/171195561,NewHomeSource.com,Plan-141226687,N,Y,32.827858,-96.821362
New Construction Plan,,Single Family Residential,Albury,Dallas,TX,75209,546990,3,2.5,Oak Park Gardens,2284,,,,239,,Active,,,http://www.redfin.com/TX/Dallas/Oak-Park-Gardens/Albury/home/171195563,NewHomeSource.com,Plan-141225178,N,Y,32.827858,-96.821362
New Construction Plan,,Single Family Residential,Brilliance,Dallas,TX,75209,412990,2,2.5,Oak Park Villas,1262,,,,327,,Active,,,http://www.redfin.com/TX/Dallas/Oak-Park-Villas/Brilliance/home/171195557,NewHomeSource.com,Plan-141401681,N,Y,32.827858,-96.821362
New Construction Plan,,Single Family Residential,Ilythia,Dallas,TX,75209,467990,3,3.5,Oak Park Villas,1985,,,,236,,Active,,,http://www.redfin.com/TX/Dallas/Oak-Park-Villas/Ilythia/home/171195559,NewHomeSource.com,Plan-141225180,N,Y,32.827858,-96.821362
New Construction Plan,,Single Family Residential,Castro,Dallas,TX,75209,418990,3,2.5,Oak Park Villas,1435,,,,292,,Active,,,http://www.redfin.com/TX/Dallas/Oak-Park-Villas/Castro/home/171195555,NewHomeSource.com,Plan-141507106,N,Y,32.827858,-96.821362
New Construction Plan,,Single Family Residential,Waycrest,Dallas,TX,75209,513990,3,2.5,Oak Park Gardens,1992,,,,258,,Active,,,http://www.redfin.com/TX/Dallas/Oak-Park-Gardens/Waycrest/home/171195560,NewHomeSource.com,Plan-141752918,N,Y,32.827858,-96.821362
MLS Listing,,Single Family Residential,4802 brashear St,Dallas,TX,75210,225000,3,2.0,PARKS & FREEDMAN SPRING AVE,1500,3049,2020,35,150,,Active,,,http://www.redfin.com/TX/Dallas/4802-Brashear-St-75210/home/30815519,NTREIS,14482053,N,Y,32.776401,-96.740276
MLS Listing,,Single Family Residential,300 S Clinton Ave,Dallas,TX,75208,475000,3,2.0,Winnetka Heights,1654,5968,1945,3,287,,Active,January-10-2021 02:00 PM,January-10-2021 04:00 PM,http://www.redfin.com/TX/Dallas/300-S-Clinton-Ave-75208/home/30827783,NTREIS,14488335,N,Y,32.7430109,-96.8426585
MLS Listing,,Single Family Residential,3620 Dorothy Ave,Dallas,TX,75209,500000,3,3.5,Cityville 2,1899,1960,2017,12,263,100,Active,,,http://www.redfin.com/TX/Dallas/3620-Dorothy-Ave-75209/home/143837943,NTREIS,14491381,N,Y,32.8281152,-96.8214441
MLS Listing,,Condo/Co-op,6303 Richmond Ave #210,Dallas,TX,75214,350000,3,2.5,Richmond Condo,1584,,1984,107,221,384,Active,,,http://www.redfin.com/TX/Dallas/6303-Richmond-Ave-75214/unit-210/home/31183432,NTREIS,14440040,N,Y,32.8163264,-96.7559046
MLS Listing,,Single Family Residential,202 S Edgefield Ave,Dallas,TX,75208,529900,4,3.0,Winnetka Heights,2384,5401,1925,2,222,,Active,,,http://www.redfin.com/TX/Dallas/202-S-Edgefield-Ave-75208/home/30827757,NTREIS,14495812,N,Y,32.7439542,-96.843873
MLS Listing,,Single Family Residential,6111 Velasco Ave,Dallas,TX,75214,850000,4,3.5,Lakewood Heights,2997,7231,2004,16,284,,Active,January-10-2021 03:00 PM,January-10-2021 05:00 PM,http://www.redfin.com/TX/Dallas/6111-Velasco-Ave-75214/home/30810970,NTREIS,14489850,N,Y,32.8212667,-96.7611513
MLS Listing,,Single Family Residential,5743 Marquita Ave,Dallas,TX,75206,649000,3,2.0,Greenville Crest Add,1907,7100,1924,2,340,,Active,,,http://www.redfin.com/TX/Dallas/5743-Marquita-Ave-75206/home/30811716,NTREIS,14495642,N,Y,32.8262944,-96.7684036
MLS Listing,,Single Family Residential,3126 Carlson Dr,Dallas,TX,75235,379900,3,2.0,Cherrywood 03,1592,7405,1948,140,239,,Active,,,http://www.redfin.com/TX/Dallas/3126-Carlson-Dr-75235/home/30814330,NTREIS,14413466,N,Y,32.8251338,-96.8285052
MLS Listing,,Condo/Co-op,6318 Richmond Ave #3201,Dallas,TX,75214,189900,1,1.0,Bois Du Lac Condo,785,65427,1984,186,242,292,Active,,,http://www.redfin.com/TX/Dallas/6318-Richmond-Ave-75214/unit-3201/home/31162672,NTREIS,14381140,N,Y,32.816033,-96.7546303
MLS Listing,,Single Family Residential,2811 Carlson Dr,Dallas,TX,75235,315000,4,2.0,Cherrywood,1740,8712,1946,91,181,,Active,,,http://www.redfin.com/TX/Dallas/2811-Carlson-Dr-75235/home/30882021,NTREIS,14451354,N,Y,32.8226958,-96.8321898
MLS Listing,,Vacant Land,2030 Shaw St,Dallas,TX,75212,55000,0,,Victory Gardens No 5 Sec 2,,2614,,54,,,Active,,,http://www.redfin.com/TX/Dallas/2030-Shaw-St-75212/home/30976545,NTREIS,14472265,N,Y,32.785294,-96.854811
MLS Listing,,Single Family Residential,1915 Brundrette St,Dallas,TX,75208,475000,0,1.5,Design District,1600,14375,1969,37,297,,Active,,,http://www.redfin.com/TX/Dallas/1915-Brundrette-St-75208/home/172254933,NTREIS,14480950,N,Y,32.770837,-96.855205
MLS Listing,,Single Family Residential,3303 Carlson Dr,Dallas,TX,75235,319500,2,2.0,Cherrywood,1224,7057,1947,66,261,,Active,,,http://www.redfin.com/TX/Dallas/3303-Carlson-Dr-75235/home/30881513,NTREIS,14465216,N,Y,32.8269198,-96.8271235
MLS Listing,,Single Family Residential,5920 Marquita Ave,Dallas,TX,75206,730000,5,4.5,Greenville Crest 02,3617,8843,1939,9,202,,Active,,,http://www.redfin.com/TX/Dallas/5920-Marquita-Ave-75206/home/30820142,NTREIS,14492855,N,Y,32.8256919,-96.764807
MLS Listing,,Single Family Residential,1027 Cameron Ave,Dallas,TX,75223,715000,4,3.0,Mount Auburn,2800,6534,2020,59,255,,Active,,,http://www.redfin.com/TX/Dallas/1027-Cameron-Ave-75223/home/30801408,NTREIS,14469550,N,Y,32.7999379,-96.742415
MLS Listing,,Single Family Residential,701 S Clinton Ave,Dallas,TX,75208,675000,4,3.0,Melrose,2960,7449,1930,3,228,,Active,January-9-2021 11:00 AM,January-9-2021 03:00 PM,http://www.redfin.com/TX/Dallas/701-S-Clinton-Ave-75208/home/30828239,NTREIS,14495535,N,Y,32.7391599,-96.8432448
MLS Listing,,Vacant Land,1028 Cameron Ave,Dallas,TX,75223,275000,0,,Mount Auburn,,6490,,170,,,Active,,,http://www.redfin.com/TX/Dallas/1028-Cameron-Ave-75223/home/30801307,NTREIS,14396162,N,Y,32.8002708,-96.7418127
MLS Listing,,Single Family Residential,1012 Nolte Dr,Dallas,TX,75208,279900,3,2.0,Strickland Acres,1060,6142,1940,28,264,,Active,,,http://www.redfin.com/TX/Dallas/1012-Nolte-Dr-75208/home/30842731,NTREIS,14485492,N,Y,32.7338204,-96.8393293
MLS Listing,,Single Family Residential,6519 Gaston Ave,Dallas,TX,75214,799000,4,3.5,Country Club Estates,3312,14767,1940,355,241,,Active,,,http://www.redfin.com/TX/Dallas/6519-Gaston-Ave-75214/home/30819429,NTREIS,14259024,N,Y,32.8166224,-96.7508838
MLS Listing,,Single Family Residential,918 cordova,Dallas,TX,75223,249900,1,1.0,Hollywood,486,13939,1927,4,514,,Active,,,http://www.redfin.com/TX/Dallas/918-Cordova-St-75223/home/173713017,NTREIS,14494362,N,Y,32.8024846,-96.7415498
MLS Listing,,Single Family Residential,6338 Velasco Ave,Dallas,TX,75214,939500,4,4.5,Lakewood Heights Add,4492,7492,2005,58,209,,Active,January-9-2021 01:30 PM,January-9-2021 03:30 PM,http://www.redfin.com/TX/Dallas/6338-Velasco-Ave-75214/home/30810095,NTREIS,14470234,N,Y,32.8207529,-96.7543689
MLS Listing,,Single Family Residential,644 Aspen Valley Ln,Dallas,TX,75208,453500,3,2.5,Reserve at Kessler Heights,2172,2570,2018,125,209,125,Active,January-9-2021 01:00 PM,January-9-2021 03:00 PM,http://www.redfin.com/TX/Dallas/644-Aspen-Valley-Ln-75208/home/146041576,NTREIS,14421826,N,Y,32.7510633,-96.8527785
MLS Listing,,Single Family Residential,920 cordova,Dallas,TX,75223,524900,3,2.0,Hollywood,1806,13939,1927,5,291,,Active,,,http://www.redfin.com/TX/Dallas/920-Cordova-St-75223/home/30813030,NTREIS,14494034,N,Y,32.8026184,-96.7413496
MLS Listing,,Condo/Co-op,2320 Stutz Dr Unit C2,Dallas,TX,75235,399000,3,3.0,Maple Grove Acres,1798,5271,2020,28,222,147,Active,,,http://www.redfin.com/TX/Dallas/2320-Stutz-Dr-75235/unit-C2/home/167180143,NTREIS,14484874,N,Y,32.821628,-96.8394655
MLS Listing,,Condo/Co-op,2318 Stutz Dr Unit D1,Dallas,TX,75235,409000,3,3.0,Maple Grove Acres,1798,15507,2020,85,227,47,Active,,,http://www.redfin.com/TX/Dallas/2318-Stutz-Dr-75235/unit-D1/home/173440167,NTREIS,14444802,N,Y,32.8217983,-96.839635
MLS Listing,,Single Family Residential,5141 Audrey St,Dallas,TX,75210,225000,4,2.5,Ma Genaro Sub Add,1670,5663,2020,4,135,,Active,,,http://www.redfin.com/TX/Dallas/5141-Audrey-St-75210/home/30906089,NTREIS,14492832,N,Y,32.763501,-96.73629
MLS Listing,,Condo/Co-op,2415 Stutz Dr Unit E,Dallas,TX,75235,325000,2,2.5,Inwood Commons Condos,1556,17511,2005,86,209,333,Active,,,http://www.redfin.com/TX/Dallas/2415-Stutz-Dr-75235/unit-E/home/30764587,NTREIS,14454021,N,Y,32.8224803,-96.8393502
MLS Listing,,Single Family Residential,2722 Kimsey Dr,Dallas,TX,75235,350000,2,1.0,Maple Lawn Terrace,858,7492,1936,134,408,,Active,,,http://www.redfin.com/TX/Dallas/2722-Kimsey-Dr-75235/home/30882271,NTREIS,14423003,N,Y,32.8251577,-96.8363542
MLS Listing,,Single Family Residential,839 S Windomere Ave,Dallas,TX,75208,260000,2,2.0,Terrace Home,1336,7928,1924,173,195,,Active,,,http://www.redfin.com/TX/Dallas/839-S-Windomere-Ave-75208/home/30832391,NTREIS,14391615,N,Y,32.7373546,-96.8457576
MLS Listing,,Single Family Residential,308 N Oak Cliff Blvd,Dallas,TX,75208,349000,3,2.0,Daniels L O Jr,1526,7492,1942,4,229,,Active,,,http://www.redfin.com/TX/Dallas/308-N-Oak-Cliff-Blvd-75208/home/30847318,NTREIS,14492767,N,Y,32.7473039,-96.8524588
MLS Listing,,Single Family Residential,5215 Audrey St,Dallas,TX,75210,75000,2,1.0,C E Johnsons,1264,10411,1930,4,59,,Active,,,http://www.redfin.com/TX/Dallas/5215-Audrey-St-75210/home/31054294,NTREIS,14494754,N,Y,32.762735,-96.735445
MLS Listing,,Townhouse,610 N Oak Cliff Blvd #101,Dallas,TX,75208,887000,3,3.5,Kessler West Townhomes,2964,436,2021,82,299,600,Active,January-9-2021 01:00 PM,January-9-2021 03:00 PM,http://www.redfin.com/TX/Dallas/610-N-Oak-Cliff-Blvd-75208/unit-101/home/173451358,NTREIS,14456447,N,Y,32.7499654,-96.8542651
MLS Listing,,Single Family Residential,1225 Lebanon Ave,Dallas,TX,75208,365000,3,2.0,Suburban Home,1352,10934,1937,156,270,,Active,,,http://www.redfin.com/TX/Dallas/1225-Lebanon-Ave-75208/home/30842682,NTREIS,14406347,N,Y,32.7329075,-96.8427842
MLS Listing,,Single Family Residential,2155 Barberry Dr,Dallas,TX,75211,335000,2,1.0,Stevens Park Village,1209,7710,1941,54,277,,Active,January-10-2021 01:00 PM,January-10-2021 03:00 PM,http://www.redfin.com/TX/Dallas/2155-Barberry-Dr-75211/home/30850884,NTREIS,14471816,N,Y,32.7638162,-96.8590979
MLS Listing,,Single Family Residential,806 Newell Ave,Dallas,TX,75223,639000,4,2.5,Santa Monica,2236,7928,1935,22,286,5,Active,,,http://www.redfin.com/TX/Dallas/806-Newell-Ave-75223/home/30818082,NTREIS,14486510,N,Y,32.8053028,-96.7403044
MLS Listing,,Vacant Land,814 N Hampton Rd,Dallas,TX,75208,699000,0,,Jinkins,,38986,,122,,,Active,,,http://www.redfin.com/TX/Dallas/814-N-Hampton-Rd-75208/home/30849148,NTREIS,14430056,N,Y,32.752971,-96.856172
MLS Listing,,Single Family Residential,1736 Boyd St,Dallas,TX,75224,389000,3,2.5,Cedar Heights Acreage,2172,9714,1970,29,179,,Active,,,http://www.redfin.com/TX/Dallas/1736-Boyd-St-75224/home/30858012,NTREIS,14484765,N,Y,32.7282331,-96.838743
MLS Listing,,Single Family Residential,6925 Lindsley Ave,Dallas,TX,75223,439998,2,2.0,Santa Monica,1526,7579,1926,40,288,,Active,,,http://www.redfin.com/TX/Dallas/6925-Lindsley-Ave-75223/home/30818374,NTREIS,14478763,N,Y,32.8063595,-96.7403046
MLS Listing,,Single Family Residential,622 Tenna Loma Ct,Dallas,TX,75208,420000,3,2.0,West Kessler Heights,1447,7144,1938,29,290,,Active,,,http://www.redfin.com/TX/Dallas/622-Tenna-Loma-Ct-75208/home/30848861,NTREIS,14485273,N,Y,32.7504332,-96.8554327
MLS Listing,,Townhouse,2256 Rook Dr,Dallas,TX,75211,339000,2,2.5,Stevens Park Village,1516,8494,2020,22,224,150,Active,January-9-2021 12:00 PM,January-9-2021 04:00 PM,http://www.redfin.com/TX/Dallas/2256-Rook-Dr-75211/home/173970558,NTREIS,14488537,N,Y,32.760954,-96.85973
MLS Listing,,Single Family Residential,6831 E Grand Ave,Dallas,TX,75223,499000,3,2.5,Santa Monica,1822,7144,1951,35,274,3,Active,,,http://www.redfin.com/TX/Dallas/6831-E-Grand-Ave-75223/home/30818118,NTREIS,14481823,N,Y,32.8031124,-96.7377957
MLS Listing,,Single Family Residential,6906 Vivian Ave,Dallas,TX,75223,464900,2,2.0,Santa Monica,1349,7144,1938,1,345,,Active,,,http://www.redfin.com/TX/Dallas/6906-Vivian-Ave-75223/home/30818132,NTREIS,14473216,N,Y,32.8035906,-96.7378793
MLS Listing,,Single Family Residential,5336 Bourquin St,Dallas,TX,75210,119995,3,1.0,Ce Johnson Sub,1194,6403,1916,36,100,,Active,,,http://www.redfin.com/TX/Dallas/5336-Bourquin-St-75210/home/31054231,NTREIS,14481632,N,Y,32.7626321,-96.7332385
MLS Listing,,Single Family Residential,1826 S Polk St,Dallas,TX,75224,348000,3,2.0,Cedar Heights Acreage,1418,10803,1947,29,245,,Active,,,http://www.redfin.com/TX/Dallas/1826-S-Polk-St-75224/home/30857903,NTREIS,14485289,N,Y,32.7271893,-96.839769
MLS Listing,,Single Family Residential,1820 Prairie View Dr,Dallas,TX,75235,229900,4,2.0,Arlington Park,1122,6752,1950,54,205,,Active,,,http://www.redfin.com/TX/Dallas/1820-Prairie-View-Dr-75235/home/31052878,NTREIS,14472272,N,Y,32.8154655,-96.8497351
MLS Listing,,Single Family Residential,311 S Oak Cliff Blvd,Dallas,TX,75208,519500,4,3.0,Sunset Hill Add,2484,7536,1955,113,209,,Active,,,http://www.redfin.com/TX/Dallas/311-S-Oak-Cliff-Blvd-75208/home/30831042,NTREIS,14435576,N,Y,32.7427438,-96.8532068
MLS Listing,,Single Family Residential,627 N Hampton Rd,Dallas,TX,75208,369000,4,2.5,Boulevard Terrace Rev,1576,9845,2004,37,234,,Active,,,http://www.redfin.com/TX/Dallas/627-N-Hampton-Rd-75208/home/30889909,NTREIS,14480129,N,Y,32.7505449,-96.8574014
MLS Listing,,Single Family Residential,801 S Brighton Ave,Dallas,TX,75208,234000,2,1.0,Sunset Hill,1138,7275,1925,81,206,,Active,,,http://www.redfin.com/TX/Dallas/801-S-Brighton-Ave-75208/home/30830290,NTREIS,14456638,N,Y,32.7382058,-96.8506329
MLS Listing,,Single Family Residential,2328 W Colorado Blvd,Dallas,TX,75211,424900,3,2.0,Stevens Park Village,1654,7841,1941,116,257,,Active,,,http://www.redfin.com/TX/Dallas/2328-W-Colorado-Blvd-75211/home/30849081,NTREIS,14433505,N,Y,32.7607308,-96.8614198
MLS Listing,,Single Family Residential,406 S Montreal Ave,Dallas,TX,75208,360000,3,2.0,Sunset Hill,1750,7449,1921,8,206,,Active,,,http://www.redfin.com/TX/Dallas/406-S-Montreal-Ave-75208/home/30831032,NTREIS,14492988,N,Y,32.7420052,-96.8538727
MLS Listing,,Condo/Co-op,2505 Wedglea Dr #235,Dallas,TX,75211,164500,2,2.0,Wedglea Place Condo,943,239057,1981,220,174,281,Active,,,http://www.redfin.com/TX/Dallas/2505-Wedglea-Dr-75211/unit-235/home/31134595,NTREIS,14357649,N,Y,32.7555597,-96.860306
MLS Listing,,Single Family Residential,917 S Brighton Ave,Dallas,TX,75208,369999,3,2.0,Sunset Hill Rev,1876,7405,1922,32,197,,Active,,,http://www.redfin.com/TX/Dallas/917-S-Brighton-Ave-75208/home/30830458,NTREIS,14483500,N,Y,32.7364723,-96.8506578
MLS Listing,,Single Family Residential,102 N Hampton Rd,Dallas,TX,75208,255900,3,2.0,Dean & Beckers Add,1368,5445,1950,655,187,,Active,,,http://www.redfin.com/TX/Dallas/102-N-Hampton-Rd-75208/home/30847342,NTREIS,14051532,N,Y,32.7453721,-96.8564799
MLS Listing,,Single Family Residential,2566 Wedglea Dr,Dallas,TX,75211,365000,2,2.5,Wedglea Creek,1680,2614,2015,29,217,160,Active,,,http://www.redfin.com/TX/Dallas/2566-Wedglea-Dr-75211/home/40149178,NTREIS,14485353,N,Y,32.7564855,-96.8611296
MLS Listing,,Single Family Residential,100 N Hampton Rd,Dallas,TX,75208,289900,3,2.0,Dean & Beckers Add,1491,6882,2018,345,194,,Active,,,http://www.redfin.com/TX/Dallas/100-N-Hampton-Rd-75208/home/30847353,NTREIS,14263659,N,Y,32.745199,-96.856494
MLS Listing,,Single Family Residential,1115 S Waverly Dr,Dallas,TX,75208,274999,3,2.0,Sunset Annex,1152,7754,1997,138,239,,Active,,,http://www.redfin.com/TX/Dallas/1115-S-Waverly-Dr-75208/home/30833007,NTREIS,14419028,N,Y,32.7344732,-96.8494851
MLS Listing,,Vacant Land,1811 Bermuda St Unit LND,Dallas,TX,75214,1000000,0,,Coronado Hills,,20081,1998,2,,,Active,,,http://www.redfin.com/TX/Dallas/1811-Bermuda-St-75214/unit-LND/home/174130114,NTREIS,14492989,N,Y,32.8101346,-96.7377539
MLS Listing,,Single Family Residential,1811 Bermuda St,Dallas,TX,75214,1000000,3,3.5,Coronado Hills,2846,20081,1998,2,351,,Active,,,http://www.redfin.com/TX/Dallas/1811-Bermuda-St-75214/home/30818734,NTREIS,14492960,N,Y,32.8101346,-96.7377539
MLS Listing,,Single Family Residential,2536 Wedglea Dr,Dallas,TX,75211,345000,2,2.0,Wedglea Creek,1600,2309,2005,61,216,160,Active,,,http://www.redfin.com/TX/Dallas/2536-Wedglea-Dr-75211/home/30763052,NTREIS,14468050,N,Y,32.7562274,-96.8626376
MLS Listing,,Single Family Residential,5518 Pickfair Cir,Dallas,TX,75235,175000,3,2.0,5DSD08,750,6926,1949,30,233,,Active,,,http://www.redfin.com/TX/Dallas/5518-Pickfair-Cir-75235/home/31053274,NTREIS,14484627,N,Y,32.8146033,-96.8550558
MLS Listing,,Single Family Residential,1811 Corona St,Dallas,TX,75214,1168900,4,3.5,A J Toole,3847,7405,2020,177,304,,Active,,,http://www.redfin.com/TX/Dallas/1811-Corona-St-75214/home/30818338,NTREIS,14387910,N,Y,32.8095057,-96.7355798
MLS Listing,,Single Family Residential,1202 S Marlborough Ave,Dallas,TX,75208,299900,3,2.0,East Hampton - Marlborough & Emmett,1520,7405,1956,23,197,,Active,,,http://www.redfin.com/TX/Dallas/1202-S-Marlborough-Ave-75208/home/30848458,NTREIS,14488016,N,Y,32.7331381,-96.8514482
